panel,series,x_name,x,y_name,y
a_value,hard_positive_part,x,-9.999999999999999e-06,value,0.0
a_value,hard_positive_part,x,-9.899999999999997e-06,value,0.0
a_value,hard_positive_part,x,-9.800000000000001e-06,value,0.0
a_value,hard_positive_part,x,-9.699999999999999e-06,value,0.0
a_value,hard_positive_part,x,-9.599999999999996e-06,value,0.0
a_value,hard_positive_part,x,-9.5e-06,value,0.0
a_value,hard_positive_part,x,-9.399999999999998e-06,value,0.0
a_value,hard_positive_part,x,-9.299999999999996e-06,value,0.0
a_value,hard_positive_part,x,-9.2e-06,value,0.0
a_value,hard_positive_part,x,-9.099999999999998e-06,value,0.0
a_value,hard_positive_part,x,-9.000000000000002e-06,value,0.0
a_value,hard_positive_part,x,-8.9e-06,value,0.0
a_value,hard_positive_part,x,-8.799999999999997e-06,value,0.0
a_value,hard_positive_part,x,-8.700000000000001e-06,value,0.0
a_value,hard_positive_part,x,-8.599999999999999e-06,value,0.0
a_value,hard_positive_part,x,-8.499999999999997e-06,value,0.0
a_value,hard_positive_part,x,-8.400000000000001e-06,value,0.0
a_value,hard_positive_part,x,-8.299999999999998e-06,value,0.0
a_value,hard_positive_part,x,-8.199999999999996e-06,value,0.0
a_value,hard_positive_part,x,-8.1e-06,value,0.0
a_value,hard_positive_part,x,-7.999999999999998e-06,value,0.0
a_value,hard_positive_part,x,-7.899999999999996e-06,value,0.0
a_value,hard_positive_part,x,-7.8e-06,value,0.0
a_value,hard_positive_part,x,-7.699999999999997e-06,value,0.0
a_value,hard_positive_part,x,-7.600000000000002e-06,value,0.0
a_value,hard_positive_part,x,-7.499999999999999e-06,value,0.0
a_value,hard_positive_part,x,-7.399999999999997e-06,value,0.0
a_value,hard_positive_part,x,-7.300000000000001e-06,value,0.0
a_value,hard_positive_part,x,-7.199999999999999e-06,value,0.0
a_value,hard_positive_part,x,-7.099999999999996e-06,value,0.0
a_value,hard_positive_part,x,-7.000000000000001e-06,value,0.0
a_value,hard_positive_part,x,-6.899999999999998e-06,value,0.0
a_value,hard_positive_part,x,-6.799999999999996e-06,value,0.0
a_value,hard_positive_part,x,-6.7e-06,value,0.0
a_value,hard_positive_part,x,-6.599999999999998e-06,value,0.0
a_value,hard_positive_part,x,-6.499999999999995e-06,value,0.0
a_value,hard_positive_part,x,-6.4e-06,value,0.0
a_value,hard_positive_part,x,-6.299999999999997e-06,value,0.0
a_value,hard_positive_part,x,-6.200000000000002e-06,value,0.0
a_value,hard_positive_part,x,-6.099999999999999e-06,value,0.0
a_value,hard_positive_part,x,-5.999999999999997e-06,value,0.0
a_value,hard_positive_part,x,-5.900000000000001e-06,value,0.0
a_value,hard_positive_part,x,-5.799999999999999e-06,value,0.0
a_value,hard_positive_part,x,-5.699999999999996e-06,value,0.0
a_value,hard_positive_part,x,-5.600000000000001e-06,value,0.0
a_value,hard_positive_part,x,-5.499999999999998e-06,value,0.0
a_value,hard_positive_part,x,-5.399999999999996e-06,value,0.0
a_value,hard_positive_part,x,-5.3e-06,value,0.0
a_value,hard_positive_part,x,-5.199999999999998e-06,value,0.0
a_value,hard_positive_part,x,-5.099999999999995e-06,value,0.0
a_value,hard_positive_part,x,-4.9999999999999996e-06,value,0.0
a_value,hard_positive_part,x,-4.899999999999997e-06,value,0.0
a_value,hard_positive_part,x,-4.8000000000000015e-06,value,0.0
a_value,hard_positive_part,x,-4.699999999999999e-06,value,0.0
a_value,hard_positive_part,x,-4.599999999999997e-06,value,0.0
a_value,hard_positive_part,x,-4.500000000000001e-06,value,0.0
a_value,hard_positive_part,x,-4.3999999999999985e-06,value,0.0
a_value,hard_positive_part,x,-4.299999999999996e-06,value,0.0
a_value,hard_positive_part,x,-4.2000000000000004e-06,value,0.0
a_value,hard_positive_part,x,-4.099999999999998e-06,value,0.0
a_value,hard_positive_part,x,-3.999999999999996e-06,value,0.0
a_value,hard_positive_part,x,-3.9e-06,value,0.0
a_value,hard_positive_part,x,-3.7999999999999975e-06,value,0.0
a_value,hard_positive_part,x,-3.699999999999995e-06,value,0.0
a_value,hard_positive_part,x,-3.5999999999999994e-06,value,0.0
a_value,hard_positive_part,x,-3.499999999999997e-06,value,0.0
