panel,series,x_name,x,y_name,y,F_parent,z_parent
a_exchange,pbe_fx,s,5.575,L_prime,0.0807752293735469,1.7192426115971444,2.791690199675128
a_exchange,pbe_fx,s,5.6000000000000005,L_prime,0.08016239862718245,1.719918720214034,2.8000923556943955
a_exchange,pbe_fx,s,5.625,L_prime,0.07955609236040254,1.7205870811232205,2.8084616280324033
a_exchange,pbe_fx,s,5.65,L_prime,0.07895622528710007,1.721247807187832,2.8167982531271596
a_exchange,pbe_fx,s,5.675000000000001,L_prime,0.07836271336127446,1.7219010093275047,2.8251024651562595
a_exchange,pbe_fx,s,5.7,L_prime,0.07777547375943633,1.7225467965557948,2.8333744960599234
a_exchange,pbe_fx,s,5.7250000000000005,L_prime,0.07719442486316819,1.7231852760168345,2.8416145755639146
a_exchange,pbe_fx,s,5.75,L_prime,0.07661948624184371,1.7238165530212408,2.8498229312023113
a_exchange,pbe_fx,s,5.775,L_prime,0.07605057863551251,1.7244407310812953,2.857999788340142
a_exchange,pbe_fx,s,5.800000000000001,L_prime,0.07548762393795198,1.725057911945408,2.8661453701958726
a_exchange,pbe_fx,s,5.825,L_prime,0.07493054517989224,1.7256681956318787,2.874259897863729
a_exchange,pbe_fx,s,5.8500000000000005,L_prime,0.07437926651241551,1.7262716804619718,2.882343590335871
a_exchange,pbe_fx,s,5.875,L_prime,0.07383371319053206,1.7268684630923166,2.890396664524412
a_exchange,pbe_fx,s,5.9,L_prime,0.07329381155693779,1.727458638546647,2.898419335283257
a_exchange,pbe_fx,s,5.925000000000001,L_prime,0.07275948902595293,1.7280423002468948,2.906411815429782
a_exchange,pbe_fx,s,5.95,L_prime,0.07223067406764294,1.728619540043648,2.914374315766349
a_exchange,pbe_fx,s,5.9750000000000005,L_prime,0.0717072961921288,1.7291904482459888,2.922307045101626
a_exchange,pbe_fx,s,6.0,L_prime,0.07118928593407907,1.7297551136507232,2.930210210271758
a_exchange,pbe_fx,s,6.025,L_prime,0.0706765748373929,1.7303136235710137,2.9380840161613344
a_exchange,pbe_fx,s,6.050000000000001,L_prime,0.07016909544007124,1.7308660638644289,2.9459286657241917
a_exchange,pbe_fx,s,6.075,L_prime,0.06966678125927342,1.731412518960421,2.953744360004027
a_exchange,pbe_fx,s,6.1000000000000005,L_prime,0.06916956677656683,1.7319530718872442,2.961531298154837
a_exchange,pbe_fx,s,6.125,L_prime,0.06867738742336484,1.732487804298323,2.9692896774611577
a_exchange,pbe_fx,s,6.15,L_prime,0.0681901795665529,1.7330167964980845,2.9770196933581285
a_exchange,pbe_fx,s,6.175000000000001,L_prime,0.06770788049430385,1.7335401274672655,2.9847215394513706
a_exchange,pbe_fx,s,6.2,L_prime,0.06723042840208447,1.7340578748877025,2.9923954075366628
a_exchange,pbe_fx,s,6.2250000000000005,L_prime,0.0667577623788477,1.7345701151666202,3.00004148761946
a_exchange,pbe_fx,s,6.25,L_prime,0.06628982239341209,1.7350769234604237,3.007659967934183
a_exchange,pbe_fx,s,6.275,L_prime,0.06582654928103197,1.7355783736980093,3.0152510349633492
a_exchange,pbe_fx,s,6.300000000000001,L_prime,0.06536788473014996,1.7360745386036007,3.022814873456507
a_exchange,pbe_fx,s,6.325,L_prime,0.06491377126933466,1.7365654897191234,3.0303516664489756
a_exchange,pbe_fx,s,6.3500000000000005,L_prime,0.06446415225440534,1.7370512974261239,3.0378615952804
a_exchange,pbe_fx,s,6.375,L_prime,0.06401897185573739,1.7375320309672453,3.0453448396131075
a_exchange,pbe_fx,s,6.4,L_prime,0.06357817504574866,1.73800775846727,3.052801577450304
a_exchange,pbe_fx,s,6.425000000000001,L_prime,0.0631417075865687,1.738478546953734,3.060231985154047
a_exchange,pbe_fx,s,6.45,L_prime,0.06270951601788365,1.7389444623771269,3.0676362374630455
a_exchange,pbe_fx,s,6.4750000000000005,L_prime,0.06228154764496173,1.7394055696306832,3.0750145075102906
a_exchange,pbe_fx,s,6.5,L_prime,0.06185775052685293,1.7398619325697744,3.0823669668404627
a_exchange,pbe_fx,s,6.525,L_prime,0.061438073464763064,1.740313614030911,3.089693785427184
a_exchange,pbe_fx,s,6.550000000000001,L_prime,0.06102246599060068,1.7407606758503622,3.0969951316900834
a_exchange,pbe_fx,s,6.575,L_prime,0.060610878355695695,1.7412031788823998,3.104271172511653
a_exchange,pbe_fx,s,6.6000000000000005,L_prime,0.060203261519686635,1.7416411830171774,3.1115220732539464
